idVenta,fecha,idCliente,idProducto,cantidad,precioUnitario,region
3725,2024-01-20,C036,P014,4,14.99,Asia
3726,2024-02-24,C009,P001,9,15.99,Oceanía
3727,2024-02-04,C028,P013,5,12.5,Asia
3728,2024-02-22,C037,P014,2,14.99,Oceanía
3729,2024-02-10,C026,P019,4,399.99,África
3730,2024-02-27,C040,P014,8,14.99,África
3731,2024-02-18,C018,P013,8,12.5,América
3732,2024-02-01,C020,P005,9,299.0,América
3733,2024-03-05,C040,P014,4,14.99,América
3734,2024-02-26,C049,P005,5,299.0,Asia
3735,2024-03-30,C032,P003,8,99.0,Europa
3736,2024-02-15,C038,P010,2,19.99,Oceanía
3737,2024-02-18,C041,P005,9,299.0,Oceanía
3738,2024-01-10,C017,P003,9,99.0,Oceanía
3739,2024-01-27,C002,P003,2,99.0,Europa
3740,2024-03-06,C022,P004,5,149.99,África
3741,2024-01-21,C016,P001,3,15.99,América
3742,2024-03-03,C027,P001,9,15.99,África
3743,2024-02-09,C034,P003,9,99.0,Europa
3744,2024-02-04,C023,P019,2,399.99,América
3745,2024-02-19,C017,P011,2,179.99,Asia
3746,2024-03-12,C017,P006,4,799.0,América
3747,2024-03-20,C019,P016,2,35.99,Europa
3748,2024-01-03,C004,P015,6,169.99,Asia
3749,2024-01-14,C039,P018,5,39.99,Oceanía
3750,2024-03-25,C017,P010,1,19.99,África
3751,2024-01-14,C018,P011,5,179.99,Asia
3752,2024-03-23,C050,P015,3,169.99,África
3753,2024-02-01,C028,P011,9,179.99,Oceanía
3754,2024-03-09,C004,P012,3,299.99,África
3755,2024-01-09,C033,P014,8,14.99,Europa
3756,2024-03-09,C005,P006,6,799.0,Oceanía
3757,2024-01-17,C026,P007,7,59.99,Asia
3758,2024-01-13,C028,P009,5,119.99,África
3759,2024-02-27,C028,P015,9,169.99,África
3760,2024-01-29,C005,P003,1,99.0,África
3761,2024-03-01,C007,P020,7,59.99,Asia
3762,2024-01-16,C008,P004,1,149.99,Europa
3763,2024-02-18,C029,P007,8,59.99,América
3764,2024-02-06,C041,P006,4,799.0,América
3765,2024-03-22,C047,P019,6,399.99,África
3766,2024-03-15,C050,P013,2,12.5,Europa
3767,2024-03-13,C014,P010,8,19.99,Asia
3768,2024-01-13,C008,P013,1,12.5,Oceanía
3769,2024-03-14,C009,P002,2,25.5,América
3770,2024-02-14,C011,P007,4,59.99,Asia
3771,2024-02-16,C016,P014,7,14.99,Oceanía
3772,2024-03-26,C004,P020,2,59.99,África
3773,2024-03-14,C039,P016,10,35.99,América
3774,2024-03-06,C034,P007,1,59.99,Europa
3775,2024-03-04,C049,P014,4,14.99,Oceanía
3776,2024-02-09,C036,P014,4,14.99,África
3777,2024-01-03,C033,P008,8,9.99,América
3778,2024-01-26,C045,P006,10,799.0,Asia
3779,2024-03-01,C008,P005,10,299.0,América
3780,2024-03-30,C028,P007,4,59.99,África
3781,2024-02-05,C010,P008,5,9.99,Asia
3782,2024-01-04,C041,P009,2,119.99,Europa
3783,2024-01-04,C029,P016,8,35.99,Europa
3784,2024-03-18,C026,P004,7,149.99,Asia
3785,2024-02-07,C005,P011,8,179.99,Asia
3786,2024-02-20,C028,P004,5,149.99,Asia
3787,2024-02-05,C020,P010,5,19.99,Europa
3788,2024-01-12,C033,P004,4,149.99,Europa
3789,2024-03-06,C037,P020,1,59.99,Oceanía
3790,2024-02-02,C001,P005,5,299.0,Europa
3791,2024-01-16,C016,P001,3,15.99,América
3792,2024-01-17,C014,P018,4,39.99,Europa
3793,2024-01-17,C020,P009,1,119.99,África
3794,2024-03-10,C028,P020,10,59.99,América
3795,2024-01-18,C005,P009,3,119.99,Oceanía
3796,2024-03-21,C027,P011,4,179.99,Asia
3797,2024-01-10,C004,P009,6,119.99,Europa
3798,2024-01-27,C037,P011,2,179.99,Europa
3799,2024-02-26,C019,P006,2,799.0,África
3800,2024-03-12,C005,P002,10,25.5,Europa
3801,2024-03-22,C041,P020,3,59.99,Asia
3802,2024-01-12,C019,P011,8,179.99,América
3803,2024-02-27,C010,P018,2,39.99,Asia
3804,2024-01-02,C013,P005,1,299.0,África
3805,2024-02-05,C024,P014,8,14.99,Asia
3806,2024-02-12,C019,P008,4,9.99,Oceanía
3807,2024-02-22,C042,P008,1,9.99,América
3808,2024-03-23,C039,P019,7,399.99,Europa
3809,2024-03-14,C006,P003,8,99.0,América
3810,2024-03-16,C036,P012,5,299.99,Oceanía
3811,2024-03-22,C024,P015,2,169.99,Oceanía
3812,2024-03-24,C013,P019,7,399.99,Asia
3813,2024-01-27,C002,P017,10,249.99,África
3814,2024-02-13,C018,P003,9,99.0,Europa
3815,2024-01-26,C002,P012,10,299.99,Europa
3816,2024-03-16,C009,P020,7,59.99,América
3817,2024-02-22,C044,P016,8,35.99,Asia
3818,2024-03-16,C038,P011,1,179.99,Europa
3819,2024-01-31,C033,P002,2,25.5,Europa
3820,2024-01-03,C008,P008,10,9.99,Oceanía
3821,2024-03-10,C049,P004,6,149.99,Europa
3822,2024-03-24,C018,P011,2,179.99,América
3823,2024-01-09,C035,P002,8,25.5,Asia
3824,2024-01-10,C039,P004,3,149.99,América
3825,2024-01-06,C005,P002,4,25.5,Oceanía
3826,2024-01-19,C027,P020,5,59.99,Europa
3827,2024-03-15,C022,P018,5,39.99,Oceanía
3828,2024-01-22,C031,P019,7,399.99,América
3829,2024-03-16,C017,P003,7,99.0,Asia
3830,2024-02-28,C050,P007,5,59.99,Oceanía
3831,2024-03-12,C003,P008,7,9.99,Europa
3832,2024-02-15,C002,P019,9,399.99,América
3833,2024-03-05,C013,P002,4,25.5,Asia
3834,2024-01-05,C043,P019,6,399.99,África
3835,2024-02-13,C033,P014,5,14.99,Europa
3836,2024-03-09,C035,P001,5,15.99,América
3837,2024-01-20,C022,P004,5,149.99,Asia
3838,2024-01-02,C025,P007,2,59.99,América
3839,2024-01-17,C016,P018,4,39.99,América
3840,2024-01-24,C002,P010,3,19.99,Oceanía
3841,2024-02-25,C028,P005,3,299.0,Europa
3842,2024-02-25,C042,P020,5,59.99,América
3843,2024-01-27,C014,P017,4,249.99,América
3844,2024-02-29,C003,P002,5,25.5,América
3845,2024-02-20,C004,P011,7,179.99,América
3846,2024-03-19,C005,P004,2,149.99,Oceanía
3847,2024-03-17,C009,P002,10,25.5,América
3848,2024-02-26,C026,P011,1,179.99,África
3849,2024-02-29,C012,P003,4,99.0,Asia
3850,2024-02-20,C018,P017,8,249.99,Oceanía
3851,2024-02-02,C032,P001,1,15.99,Asia
3852,2024-02-12,C003,P003,7,99.0,América
3853,2024-01-08,C020,P009,4,119.99,Oceanía
3854,2024-03-21,C032,P011,8,179.99,Europa
3855,2024-01-15,C040,P003,9,99.0,Europa
3856,2024-01-17,C015,P012,4,299.99,Oceanía
3857,2024-03-21,C029,P001,5,15.99,Europa
3858,2024-01-03,C023,P009,3,119.99,Europa
3859,2024-02-10,C035,P013,7,12.5,América
3860,2024-01-26,C005,P007,3,59.99,Asia
3861,2024-03-18,C019,P018,7,39.99,Asia
3862,2024-02-25,C021,P013,9,12.5,América
3863,2024-02-12,C030,P001,5,15.99,Oceanía
3864,2024-02-18,C016,P013,4,12.5,Europa
3865,2024-02-28,C004,P017,4,249.99,América
3866,2024-02-14,C007,P001,10,15.99,Oceanía
3867,2024-03-23,C040,P015,8,169.99,Europa
3868,2024-02-21,C016,P017,7,249.99,Oceanía
3869,2024-02-07,C021,P001,6,15.99,Europa
3870,2024-01-18,C029,P003,5,99.0,Europa
3871,2024-02-17,C027,P006,4,799.0,África
3872,2024-03-07,C030,P007,2,59.99,América
3873,2024-03-12,C047,P012,6,299.99,Asia
3874,2024-01-01,C025,P018,4,39.99,América
3875,2024-01-04,C021,P009,7,119.99,África
3876,2024-03-13,C005,P003,6,99.0,África
3877,2024-03-10,C043,P019,5,399.99,Europa
3878,2024-03-09,C018,P008,5,9.99,Europa
3879,2024-01-11,C046,P010,1,19.99,Asia
3880,2024-03-11,C003,P005,7,299.0,Asia
3881,2024-02-25,C028,P014,4,14.99,Asia
3882,2024-01-09,C032,P003,3,99.0,África
3883,2024-03-29,C034,P005,2,299.0,África
3884,2024-03-31,C049,P017,10,249.99,África
3885,2024-02-15,C024,P014,5,14.99,Asia
3886,2024-01-05,C009,P015,3,169.99,Oceanía
3887,2024-01-10,C009,P017,2,249.99,Europa
3888,2024-01-14,C001,P009,3,119.99,Asia
3889,2024-01-05,C041,P020,3,59.99,Europa
3890,2024-03-10,C007,P011,7,179.99,África
3891,2024-01-27,C024,P013,4,12.5,América
3892,2024-03-01,C023,P004,5,149.99,África
3893,2024-01-03,C031,P005,4,299.0,Asia
3894,2024-01-18,C038,P007,6,59.99,Europa
3895,2024-03-09,C027,P013,10,12.5,América
3896,2024-01-07,C032,P008,3,9.99,Europa
3897,2024-03-09,C020,P020,7,59.99,Europa
3898,2024-03-05,C003,P013,8,12.5,Europa
3899,2024-01-07,C037,P020,9,59.99,América
3900,2024-03-24,C030,P005,3,299.0,América
3901,2024-03-25,C047,P015,2,169.99,Europa
3902,2024-01-23,C011,P016,3,35.99,Oceanía
3903,2024-03-22,C028,P018,4,39.99,Europa
3904,2024-01-07,C038,P005,6,299.0,Asia
3905,2024-01-28,C024,P017,6,249.99,América
3906,2024-03-21,C040,P018,4,39.99,Asia
3907,2024-03-27,C040,P005,8,299.0,Asia
3908,2024-01-29,C026,P005,2,299.0,Oceanía
3909,2024-02-17,C013,P001,10,15.99,África
3910,2024-03-26,C034,P003,7,99.0,Oceanía
3911,2024-01-25,C018,P013,3,12.5,África
3912,2024-02-16,C026,P009,9,119.99,Oceanía
3913,2024-03-06,C046,P019,3,399.99,Europa
3914,2024-02-08,C018,P010,3,19.99,Oceanía
3915,2024-02-27,C045,P006,2,799.0,América
3916,2024-03-08,C037,P006,9,799.0,Asia
3917,2024-03-13,C019,P007,4,59.99,África
3918,2024-01-17,C030,P020,1,59.99,Asia
3919,2024-02-07,C017,P015,2,169.99,África
3920,2024-01-18,C030,P004,10,149.99,Europa
3921,2024-01-28,C011,P012,3,299.99,América
3922,2024-01-16,C039,P004,1,149.99,Asia
3923,2024-02-06,C049,P019,3,399.99,África
3924,2024-03-06,C041,P002,2,25.5,Europa
3925,2024-03-24,C004,P005,2,299.0,Europa
3926,2024-02-18,C048,P007,7,59.99,Europa
3927,2024-02-05,C002,P005,10,299.0,Europa
3928,2024-01-11,C047,P005,9,299.0,África
3929,2024-03-14,C021,P016,10,35.99,Europa
3930,2024-01-01,C043,P012,8,299.99,Oceanía
3931,2024-01-21,C017,P004,6,149.99,Europa
3932,2024-01-28,C027,P007,6,59.99,Asia
3933,2024-03-18,C043,P018,2,39.99,Asia
3934,2024-02-17,C007,P018,2,39.99,Oceanía
3935,2024-02-25,C001,P003,3,99.0,África
3936,2024-03-06,C021,P003,5,99.0,África
3937,2024-01-23,C016,P017,1,249.99,Europa
3938,2024-01-08,C025,P010,5,19.99,África
3939,2024-01-20,C045,P008,4,9.99,Europa
3940,2024-03-24,C045,P006,4,799.0,Asia
3941,2024-02-28,C007,P010,10,19.99,América
3942,2024-02-25,C048,P016,3,35.99,África
3943,2024-02-21,C042,P001,10,15.99,Asia
3944,2024-01-14,C023,P005,7,299.0,Asia
3945,2024-03-14,C019,P019,10,399.99,Oceanía
3946,2024-01-13,C037,P010,1,19.99,África
3947,2024-02-06,C009,P018,6,39.99,África
3948,2024-01-13,C030,P006,1,799.0,África
3949,2024-03-11,C029,P014,3,14.99,África
3950,2024-02-13,C044,P007,10,59.99,Oceanía
3951,2024-03-08,C037,P011,3,179.99,Oceanía
3952,2024-02-07,C038,P003,5,99.0,África
3953,2024-03-29,C008,P012,6,299.99,Europa
3954,2024-01-28,C044,P009,2,119.99,Oceanía
3955,2024-03-26,C025,P012,8,299.99,Europa
3956,2024-03-26,C009,P001,2,15.99,África
3957,2024-02-20,C007,P018,5,39.99,Asia
3958,2024-02-23,C014,P006,4,799.0,Oceanía
3959,2024-01-02,C018,P004,6,149.99,África
3960,2024-02-26,C005,P018,2,39.99,Oceanía
3961,2024-02-26,C048,P011,8,179.99,Oceanía
3962,2024-03-01,C039,P003,8,99.0,América
3963,2024-01-13,C006,P003,10,99.0,África
3964,2024-01-26,C046,P008,2,9.99,Oceanía
3965,2024-03-22,C009,P016,7,35.99,Oceanía
3966,2024-01-13,C024,P005,3,299.0,Europa
3967,2024-01-26,C025,P005,5,299.0,África
3968,2024-01-14,C026,P015,4,169.99,Oceanía
3969,2024-02-27,C029,P008,7,9.99,Asia
3970,2024-01-28,C008,P016,10,35.99,África
3971,2024-02-17,C033,P013,10,12.5,Asia
3972,2024-01-15,C015,P009,9,119.99,Europa
3973,2024-01-07,C046,P008,1,9.99,Oceanía
3974,2024-02-05,C006,P005,2,299.0,Europa
3975,2024-02-19,C047,P014,10,14.99,América
3976,2024-02-03,C030,P004,4,149.99,Asia
3977,2024-02-12,C050,P003,3,99.0,Europa
3978,2024-02-12,C025,P016,9,35.99,Oceanía
3979,2024-01-08,C047,P011,3,179.99,América
3980,2024-01-30,C029,P013,8,12.5,América
3981,2024-01-08,C029,P014,3,14.99,Asia
3982,2024-03-09,C006,P006,3,799.0,Asia
3983,2024-01-24,C027,P010,3,19.99,Asia
3984,2024-01-05,C009,P017,10,249.99,África
3985,2024-03-21,C037,P017,1,249.99,Oceanía
3986,2024-02-08,C003,P017,9,249.99,Asia
3987,2024-01-19,C003,P008,10,9.99,Oceanía
3988,2024-02-29,C018,P001,3,15.99,Asia
3989,2024-02-16,C036,P008,2,9.99,África
3990,2024-01-04,C046,P016,6,35.99,Europa
3991,2024-03-30,C021,P018,5,39.99,África
3992,2024-02-12,C023,P005,6,299.0,África
3993,2024-03-04,C035,P012,7,299.99,Asia
3994,2024-03-26,C046,P006,2,799.0,Oceanía
3995,2024-03-18,C021,P019,9,399.99,África
3996,2024-02-01,C027,P010,6,19.99,América
3997,2024-01-03,C015,P018,7,39.99,África
3998,2024-03-06,C001,P012,4,299.99,Asia
3999,2024-03-20,C031,P011,4,179.99,África
4000,2024-01-17,C035,P017,8,249.99,Europa
